,id_mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_armas,barrio,comuna,latitud,longitud,victimas
65010,RH-2020-3126038,2020,Febrero,Jueves,27/02/2020,12,Hurto (sin violencia),,,Villa Lugano,8.0,-34.660461,-58.470817,
65011,RH-2020-3126052,2020,Febrero,Jueves,27/02/2020,12,Robo (con violencia),,,Nueva Pompeya,4.0,-34.650337,-58.430964,
65012,RH-2020-3126079,2020,Febrero,Jueves,27/02/2020,13,Hurto (sin violencia),,,Monte Castro,10.0,-34.618096,-58.504004,
65013,RH-2020-3126080,2020,Febrero,Jueves,27/02/2020,10,Hurto (sin violencia),,,Balvanera,3.0,-34.604692,-58.392373,
65014,RH-2020-3126088,2020,Febrero,Mi�rcoles,26/02/2020,17,Hurto (sin violencia),,,Boedo,5.0,-34.63488,-58.424721,
65015,RH-2020-3126090,2020,Febrero,Jueves,27/02/2020,9,Hurto (sin violencia),,,Monserrat,1.0,-34.615621,-58.390992,
65016,RH-2020-3126108,2020,Febrero,Jueves,27/02/2020,13,Robo (con violencia),,,Villa Crespo,15.0,-34.597129,-58.44661,
65017,RH-2020-3126128,2020,Febrero,Lunes,24/02/2020,9,Robo (con violencia),,,Flores,7.0,-34.638575,-58.457559,
65018,RH-2020-3126157,2020,Febrero,Mi�rcoles,26/02/2020,23,Hurto (sin violencia),,,Saavedra,12.0,-34.547847,-58.470403,
65019,RH-2020-3126160,2020,Febrero,Mi�rcoles,26/02/2020,17,Robo (con violencia),,,Floresta,10.0,-34.63249,-58.475528,
65020,RH-2020-3126178,2020,Febrero,Mi�rcoles,05/02/2020,16,Hurto (sin violencia),,,Flores,7.0,-34.649197,-58.440418,
65021,RH-2020-3126183,2020,Febrero,Mi�rcoles,26/02/2020,17,Robo (con violencia),,,Floresta,10.0,-34.632165,-58.47558,
65022,RH-2020-3126187,2020,Febrero,Mi�rcoles,26/02/2020,23,Hurto (sin violencia),,,Saavedra,12.0,-34.547847,-58.470403,
65023,RH-2020-3126272,2020,Febrero,Jueves,27/02/2020,16,Robo (con violencia),,,Colegiales,13.0,-34.569548,-58.45675,
65024,RH-2020-3126275,2020,Febrero,Martes,25/02/2020,14,Robo (con violencia),,,Parque Chacabuco,7.0,-34.634375,-58.446315,
65025,RH-2020-3126281,2020,Febrero,Jueves,27/02/2020,16,Robo (con violencia),,,Colegiales,13.0,-34.569548,-58.45675,
65026,RH-2020-3126323,2020,Febrero,Jueves,27/02/2020,7,Robo (con violencia),,,Nueva Pompeya,4.0,-34.654512,-58.416615,
65027,RH-2020-3126327,2020,Febrero,Jueves,27/02/2020,15,Robo (con violencia),,,Villa Soldati,8.0,-34.656808,-58.446271,
65028,RH-2020-3126328,2020,Febrero,Mi�rcoles,26/02/2020,16,Hurto (sin violencia),,,Colegiales,13.0,-34.577618,-58.460738,
65029,RH-2020-3126329,2020,Febrero,Martes,18/02/2020,12,Hurto (sin violencia),,,Nuñez,13.0,-34.558449,-58.468402,
65030,RH-2020-3126336,2020,Febrero,Mi�rcoles,26/02/2020,9,Robo (con violencia),,Arma de fuego,Retiro,1.0,-34.59179,-58.374559,
65031,RH-2020-3126342,2020,Febrero,Jueves,27/02/2020,16,Robo (con violencia),,,Monserrat,1.0,-34.608213,-58.374919,
65032,RH-2020-3126343,2020,Febrero,Viernes,07/02/2020,13,Hurto (sin violencia),,,Retiro,1.0,-34.591166,-58.3734,
65033,RH-2020-3126372,2020,Febrero,Viernes,07/02/2020,13,Hurto (sin violencia),,,Retiro,1.0,-34.591166,-58.3734,
65034,RH-2020-3126392,2020,Febrero,Mi�rcoles,26/02/2020,21,Robo (con violencia),,Arma cortante,Retiro,1.0,-34.582191,-58.380853,
65035,RH-2020-3126402,2020,Febrero,Viernes,21/02/2020,20,Robo (con violencia),,,Palermo,14.0,-34.596205,-58.418607,
65036,RH-2020-3126440,2020,Febrero,Mi�rcoles,26/02/2020,16,Hurto (sin violencia),,,Belgrano,13.0,-34.564294,-58.458016,
65037,RH-2020-3126448,2020,Febrero,Jueves,27/02/2020,10,Hurto (sin violencia),,,Belgrano,13.0,-34.565694,-58.453288,
65038,RH-2020-3126499,2020,Febrero,Jueves,27/02/2020,10,Hurto (sin violencia),,,Villa Lugano,8.0,-34.671001,-58.494726,
65039,RH-2020-3126513,2020,Febrero,Mi�rcoles,26/02/2020,6,Robo (con violencia),,,Almagro,5.0,-34.601329,-58.416516,
65040,RH-2020-3126519,2020,Febrero,Mi�rcoles,26/02/2020,8,Robo (con violencia),,,Parque Chacabuco,7.0,-34.640178,-58.44672,
65041,RH-2020-3126520,2020,Febrero,Jueves,27/02/2020,16,Hurto (sin violencia),,,Floresta,10.0,-34.627368,-58.479099,
65042,RH-2020-3126563,2020,Febrero,Mi�rcoles,26/02/2020,8,Hurto (sin violencia),,,Parque Avellaneda,9.0,-34.644024,-58.475512,
65043,RH-2020-3126566,2020,Febrero,Jueves,27/02/2020,16,Robo (con violencia),,,Balvanera,3.0,-34.600609,-58.410942,
65044,RH-2020-3126626,2020,Febrero,Jueves,27/02/2020,15,Hurto (sin violencia),,,Floresta,10.0,-34.627372,-58.479099,
65045,RH-2020-3126630,2020,Febrero,Jueves,27/02/2020,16,Hurto (sin violencia),,,Parque Avellaneda,9.0,-34.657556,-58.475175,
65046,RH-2020-3126676,2020,Febrero,Martes,25/02/2020,16,Hurto (sin violencia),,,Villa Gral. Mitre,11.0,-34.607847,-58.476953,
65047,RH-2020-3126681,2020,Febrero,Mi�rcoles,26/02/2020,19,Hurto (sin violencia),,,Balvanera,3.0,-34.605697,-58.40585,
65048,RH-2020-3126689,2020,Febrero,Jueves,27/02/2020,17,Robo (con violencia),,,Villa Del Parque,11.0,-34.606087,-58.492527,
65049,RH-2020-3126730,2020,Febrero,Jueves,27/02/2020,12,Robo (con violencia),,,Balvanera,3.0,-34.604827,-58.403476,
65050,RH-2020-3126765,2020,Febrero,Sábado,22/02/2020,9,Robo (con violencia),,,Parque Chacabuco,7.0,-34.628397,-58.42728,
65051,RH-2020-3126773,2020,Febrero,Sábado,22/02/2020,9,Robo (con violencia),,,Parque Chacabuco,7.0,-34.628397,-58.42728,
65052,RH-2020-3126829,2020,Febrero,Jueves,27/02/2020,18,Robo (con violencia),,,Recoleta,2.0,-34.598419,-58.386996,
65053,RH-2020-3126940,2020,Febrero,Jueves,27/02/2020,7,Robo (con violencia),,,Parque Chacabuco,7.0,-34.631768,-58.437658,
65054,RH-2020-3126984,2020,Febrero,Jueves,27/02/2020,16,Robo (con violencia),,,Colegiales,13.0,-34.580088,-58.451926,
65055,RH-2020-3127019,2020,Febrero,Mi�rcoles,12/02/2020,20,Robo (con violencia),,,Villa Urquiza,12.0,-34.563387,-58.486147,
65056,RH-2020-3127030,2020,Febrero,Lunes,24/02/2020,3,Hurto (sin violencia),,,Palermo,14.0,-34.579859,-58.428143,
65057,RH-2020-3127075,2020,Febrero,Jueves,27/02/2020,18,Hurto (sin violencia),,,Caballito,6.0,-34.619029,-58.433414,
65058,RH-2020-3127088,2020,Febrero,Jueves,27/02/2020,19,Robo (con violencia),,Arma de fuego,Constitución,1.0,-34.630825,-58.381282,
65059,RH-2020-3127133,2020,Febrero,Jueves,27/02/2020,20,Robo (con violencia),,,Palermo,14.0,-34.587816,-58.411769,
65060,RH-2020-3127153,2020,Febrero,Jueves,27/02/2020,18,Robo (con violencia),,,Balvanera,3.0,-34.607951,-58.39205,
65061,RH-2020-3127172,2020,Febrero,Jueves,27/02/2020,19,Robo (con violencia),,,Boedo,5.0,-34.628834,-58.41599,
65062,RH-2020-3127183,2020,Febrero,Mi�rcoles,26/02/2020,6,Robo (con violencia),Con uso de moto,,Balvanera,3.0,-34.613955,-58.411279,
65063,RH-2020-3127225,2020,Febrero,Jueves,27/02/2020,20,Hurto (sin violencia),,,Recoleta,2.0,-34.595822,-58.387563,
65064,RH-2020-3127229,2020,Febrero,Mi�rcoles,26/02/2020,18,Hurto (sin violencia),,,Caballito,6.0,-34.607798,-58.454453,
65065,RH-2020-3127300,2020,Febrero,Jueves,27/02/2020,7,Robo (con violencia),,,Flores,7.0,-34.649716,-58.446155,
65066,RH-2020-3127368,2020,Febrero,Jueves,27/02/2020,22,Robo (con violencia),,Arma de fuego,Recoleta,2.0,-34.596238,-58.41175,
65067,RH-2020-3127383,2020,Febrero,Jueves,27/02/2020,14,Hurto (sin violencia),,,Almagro,5.0,-34.615032,-58.42888,
65068,RH-2020-3127393,2020,Febrero,Viernes,28/02/2020,0,Robo (con violencia),,Arma de fuego,Parque Chacabuco,7.0,-34.629881,-58.445935,
65069,RH-2020-3127699,2020,Febrero,Mi�rcoles,26/02/2020,18,Hurto (sin violencia),,,San Nicolás,1.0,-34.604035,-58.380964,
65070,RH-2020-3127744,2020,Febrero,Viernes,28/02/2020,6,Robo (con violencia),,,San Cristóbal,3.0,-34.623899,-58.392699,
65071,RH-2020-3127811,2020,Febrero,Mi�rcoles,26/02/2020,19,Hurto (sin violencia),,,Villa Santa Rita,11.0,-34.61482,-58.478835,
65072,RH-2020-3127818,2020,Febrero,Viernes,28/02/2020,8,Robo (con violencia),,Arma cortante,Parque Avellaneda,9.0,-34.656122,-58.476261,
65073,RH-2020-3127831,2020,Febrero,Mi�rcoles,26/02/2020,9,Hurto (sin violencia),,,Retiro,1.0,-34.59586,-58.376961,
65074,RH-2020-3127837,2020,Febrero,Mi�rcoles,26/02/2020,9,Hurto (sin violencia),,,Retiro,1.0,-34.595169,-58.378387,
65075,RH-2020-3127866,2020,Febrero,Lunes,24/02/2020,3,Robo (con violencia),,,Almagro,5.0,-34.60867,-58.421596,
65076,RH-2020-3127876,2020,Febrero,Viernes,28/02/2020,6,Robo (con violencia),,,Constitución,1.0,-34.62839,-58.379396,
65077,RH-2020-3127884,2020,Febrero,Jueves,27/02/2020,15,Hurto (sin violencia),,,Balvanera,3.0,-34.609623,-58.397332,
65078,RH-2020-3127906,2020,Febrero,Jueves,27/02/2020,8,Hurto (sin violencia),,,Caballito,6.0,-34.620182,-58.438164,
65079,RH-2020-3127909,2020,Febrero,Lunes,24/02/2020,8,Hurto (sin violencia),,,Nueva Pompeya,4.0,-34.639429,-58.411753,
65080,RH-2020-3128006,2020,Febrero,Viernes,28/02/2020,9,Hurto (sin violencia),,,Belgrano,13.0,-34.563398,-58.468009,
65081,RH-2020-3128012,2020,Febrero,Viernes,28/02/2020,8,Hurto (sin violencia),,,Caballito,6.0,-34.622482,-58.445696,
65082,RH-2020-3128075,2020,Febrero,Viernes,28/02/2020,9,Hurto (sin violencia),,,Palermo,14.0,-34.587919,-58.420199,
65083,RH-2020-3128083,2020,Febrero,Jueves,27/02/2020,22,Robo (con violencia),,,Villa Urquiza,12.0,-34.575076,-58.490075,
65084,RH-2020-3128109,2020,Febrero,Jueves,27/02/2020,15,Robo (con violencia),,,San Nicolás,1.0,-34.607979,-58.373053,
65085,RH-2020-3128121,2020,Febrero,Viernes,28/02/2020,8,Robo (con violencia),,,Balvanera,3.0,-34.610254,-58.40674,
65086,RH-2020-3128134,2020,Febrero,Viernes,28/02/2020,8,Hurto (sin violencia),,,Balvanera,3.0,-34.59953,-58.402413,
65087,RH-2020-3128194,2020,Febrero,Viernes,28/02/2020,9,Robo (con violencia),,,San Nicolás,1.0,-34.604532,-58.380303,
65088,RH-2020-3128205,2020,Febrero,Mi�rcoles,26/02/2020,22,Hurto (sin violencia),,,Retiro,1.0,-34.590091,-58.373361,
65089,RH-2020-3128215,2020,Febrero,Viernes,28/02/2020,9,Robo (con violencia),,,San Nicolás,1.0,-34.604532,-58.380303,
65090,RH-2020-3128226,2020,Febrero,Viernes,21/02/2020,18,Hurto (sin violencia),,,Palermo,14.0,-34.575611,-58.434967,
65091,RH-2020-3128244,2020,Febrero,Viernes,21/02/2020,18,Hurto (sin violencia),,,Palermo,14.0,-34.575627,-58.43435,
65092,RH-2020-3128266,2020,Febrero,Mi�rcoles,26/02/2020,11,Robo (con violencia),,,Caballito,6.0,-34.62869,-58.439572,
65093,RH-2020-3128282,2020,Febrero,Sábado,22/02/2020,23,Robo (con violencia),,,Monserrat,1.0,-34.614454,-58.385924,
65094,RH-2020-3128308,2020,Febrero,Mi�rcoles,26/02/2020,14,Robo (con violencia),,,Colegiales,13.0,-34.569481,-58.454559,
65095,RH-2020-3128326,2020,Febrero,Jueves,27/02/2020,18,Hurto (sin violencia),,,San Nicolás,1.0,-34.603383,-58.374998,
65096,RH-2020-3128351,2020,Febrero,Jueves,27/02/2020,11,Robo (con violencia),Con uso de moto,,Parque Chacabuco,7.0,-34.642386,-58.436096,
65097,RH-2020-3128420,2020,Febrero,Viernes,28/02/2020,1,Robo (con violencia),,,Caballito,6.0,-34.615742,-58.44037,
65098,RH-2020-3128443,2020,Febrero,Domingo,16/02/2020,22,Robo (con violencia),,,Balvanera,3.0,-34.603213,-58.39323,
65099,RH-2020-3128453,2020,Febrero,Jueves,27/02/2020,18,Hurto (sin violencia),,,Mataderos,9.0,-34.667944,-58.493593,
65100,RH-2020-3128529,2020,Febrero,Viernes,28/02/2020,12,Robo (con violencia),,,Villa Crespo,15.0,-34.595183,-58.43127,
65101,RH-2020-3128540,2020,Febrero,Viernes,28/02/2020,9,Robo (con violencia),,,Balvanera,3.0,-34.60662,-58.406072,
65102,RH-2020-3128546,2020,Febrero,Viernes,28/02/2020,12,Hurto (sin violencia),,,Flores,7.0,-34.649197,-58.440418,
65103,RH-2020-3128572,2020,Febrero,Viernes,28/02/2020,9,Robo (con violencia),,,Villa Urquiza,12.0,-34.56851,-58.477729,
65104,RH-2020-3128578,2020,Febrero,Viernes,28/02/2020,6,Hurto (sin violencia),,,Retiro,1.0,-34.592647,-58.375263,
65105,RH-2020-3128624,2020,Febrero,Viernes,28/02/2020,11,Hurto (sin violencia),,,Balvanera,3.0,-34.599785,-58.397914,
65106,RH-2020-3128684,2020,Febrero,Viernes,28/02/2020,12,Robo (con violencia),,,Villa Crespo,15.0,-34.595183,-58.43127,
65107,RH-2020-3128720,2020,Febrero,Mi�rcoles,19/02/2020,9,Hurto (sin violencia),,,Constitución,1.0,-34.627631,-58.379055,
65108,RH-2020-3128739,2020,Febrero,Viernes,28/02/2020,13,Robo (con violencia),,,Retiro,1.0,-34.598483,-58.373482,
65109,RH-2020-3128801,2020,Febrero,Viernes,28/02/2020,12,Robo (con violencia),,,Liniers,9.0,-34.639166,-58.518662,
65110,RH-2020-3128828,2020,Febrero,Viernes,28/02/2020,12,Robo (con violencia),,,Balvanera,3.0,-34.605071,-58.4056,
65111,RH-2020-3128830,2020,Febrero,Jueves,27/02/2020,6,Robo (con violencia),,,Balvanera,3.0,-34.615542,-58.397849,
65112,RH-2020-3128839,2020,Febrero,Viernes,28/02/2020,13,Robo (con violencia),,Arma cortante,Monserrat,1.0,-34.610356,-58.37624,
65113,RH-2020-3128867,2020,Febrero,Viernes,28/02/2020,13,Robo (con violencia),,,Retiro,1.0,-34.598483,-58.373482,
65114,RH-2020-3128957,2020,Febrero,Viernes,28/02/2020,13,Robo (con violencia),,,San Nicolás,1.0,-34.607632,-58.386202,
65115,RH-2020-3129017,2020,Febrero,Viernes,28/02/2020,9,Robo (con violencia),,,Balvanera,3.0,-34.604806,-58.405435,
65116,RH-2020-3129019,2020,Febrero,Viernes,28/02/2020,12,Robo (con violencia),,,Monserrat,1.0,-34.61713,-58.390397,
65117,RH-2020-3129033,2020,Febrero,Jueves,27/02/2020,19,Robo (con violencia),,,Boedo,5.0,-34.62379,-58.419137,
65118,RH-2020-3129045,2020,Febrero,Viernes,28/02/2020,8,Robo (con violencia),,,Saavedra,12.0,-34.539552,-58.475523,
65119,RH-2020-3129052,2020,Febrero,Viernes,28/02/2020,8,Robo (con violencia),,,Saavedra,12.0,-34.539552,-58.475523,
65120,RH-2020-3129102,2020,Febrero,Viernes,28/02/2020,10,Hurto (sin violencia),,,Balvanera,3.0,-34.609483,-58.397173,
65121,RH-2020-3129138,2020,Febrero,Domingo,23/02/2020,10,Robo (con violencia),,,San Nicolás,1.0,-34.607051,-58.378256,
65122,RH-2020-3129139,2020,Febrero,Viernes,28/02/2020,15,Hurto (sin violencia),,,Balvanera,3.0,-34.612901,-58.394581,
65123,RH-2020-3129145,2020,Febrero,Viernes,28/02/2020,10,Hurto (sin violencia),,,Balvanera,3.0,-34.604636,-58.397448,
65124,RH-2020-3129210,2020,Febrero,Mi�rcoles,26/02/2020,16,Robo (con violencia),,,Flores,7.0,-34.62913,-58.463338,
65125,RH-2020-3129214,2020,Febrero,Jueves,27/02/2020,13,Hurto (sin violencia),,,Palermo,14.0,-34.581131,-58.428799,
65126,RH-2020-3129217,2020,Febrero,Viernes,28/02/2020,15,Robo (con violencia),,,San Nicolás,1.0,-34.606112,-58.381379,
65127,RH-2020-3129224,2020,Febrero,Martes,25/02/2020,21,Robo (con violencia),,,Balvanera,3.0,-34.614934,-58.407868,
65128,RH-2020-3129248,2020,Febrero,Domingo,23/02/2020,12,Robo (con violencia),,Arma de fuego,Parque Patricios,4.0,-34.643707,-58.402302,
65129,RH-2020-3129261,2020,Febrero,Viernes,28/02/2020,9,Robo (con violencia),,,Retiro,1.0,-34.596334,-58.377412,
65130,RH-2020-3129268,2020,Febrero,Mi�rcoles,19/02/2020,16,Hurto (sin violencia),,,Constitución,1.0,-34.617697,-58.379751,
65131,RH-2020-3129285,2020,Febrero,Viernes,28/02/2020,16,Hurto (sin violencia),,,Balvanera,3.0,-34.618335,-58.403582,
65132,RH-2020-3129288,2020,Febrero,Viernes,28/02/2020,16,Hurto (sin violencia),,,Belgrano,13.0,-34.566173,-58.452407,
65133,RH-2020-3129317,2020,Febrero,Viernes,28/02/2020,17,Hurto (sin violencia),,,Balvanera,3.0,-34.618335,-58.403582,
65134,RH-2020-3129342,2020,Febrero,Martes,25/02/2020,23,Robo (con violencia),,,Almagro,5.0,-34.615511,-58.425895,
65135,RH-2020-3129355,2020,Febrero,Viernes,28/02/2020,15,Hurto (sin violencia),,,Boedo,5.0,-34.623561,-58.416344,
65136,RH-2020-3129405,2020,Febrero,Jueves,20/02/2020,11,Robo (con violencia),,,Monserrat,1.0,-34.616603,-58.383479,
65137,RH-2020-3129416,2020,Febrero,Viernes,28/02/2020,15,Hurto (sin violencia),,,Retiro,1.0,-34.595214,-58.377701,
65138,RH-2020-3129497,2020,Febrero,Jueves,27/02/2020,19,Robo (con violencia),Con uso de moto,,Villa Crespo,15.0,-34.590832,-58.435441,
65139,RH-2020-3129503,2020,Febrero,Jueves,27/02/2020,19,Robo (con violencia),Con uso de moto,,Villa Crespo,15.0,-34.590832,-58.435441,
65140,RH-2020-3129518,2020,Febrero,Mi�rcoles,26/02/2020,4,Hurto (sin violencia),,,Palermo,14.0,-34.591913,-58.413445,
65141,RH-2020-3129575,2020,Febrero,Jueves,27/02/2020,20,Robo (con violencia),,,Nuñez,13.0,-34.544796,-58.460022,
65142,RH-2020-3129583,2020,Febrero,Viernes,28/02/2020,17,Hurto (sin violencia),,,Constitución,1.0,-34.626406,-58.380352,
65143,RH-2020-3129691,2020,Febrero,Viernes,28/02/2020,18,Hurto (sin violencia),,,Palermo,14.0,-34.585286,-58.415915,
65144,RH-2020-3129742,2020,Febrero,Jueves,27/02/2020,19,Robo (con violencia),,,Monserrat,1.0,-34.608965,-58.371869,
65145,RH-2020-3129763,2020,Febrero,Jueves,27/02/2020,22,Robo (con violencia),Con uso de moto,,Monserrat,1.0,-34.609736,-58.381896,
65146,RH-2020-3129815,2020,Febrero,Viernes,28/02/2020,16,Hurto (sin violencia),,,Balvanera,3.0,-34.601227,-58.405731,
65147,RH-2020-3129830,2020,Febrero,Viernes,28/02/2020,18,Hurto (sin violencia),,,Villa Lugano,8.0,-34.677332,-58.465556,
65148,RH-2020-3129890,2020,Febrero,Viernes,28/02/2020,18,Robo (con violencia),,,Constitución,1.0,-34.625736,-58.381339,
65149,RH-2020-3129934,2020,Febrero,Viernes,28/02/2020,15,Robo (con violencia),,Arma cortante,Nuñez,13.0,-34.55187,-58.465555,
65150,RH-2020-3129941,2020,Febrero,Viernes,28/02/2020,17,Robo (con violencia),,,Caballito,6.0,-34.617639,-58.438178,
65151,RH-2020-3129965,2020,Febrero,Viernes,28/02/2020,18,Robo (con violencia),,Arma cortante,Villa Lugano,8.0,-34.667983,-58.487433,
65152,RH-2020-3129985,2020,Febrero,Viernes,28/02/2020,20,Robo (con violencia),,Arma cortante,Constitución,1.0,-34.626363,-58.380168,
65153,RH-2020-3130006,2020,Febrero,Viernes,28/02/2020,21,Robo (con violencia),,Arma cortante,Agronomía,15.0,-34.590124,-58.486311,
65154,RH-2020-3130045,2020,Febrero,Viernes,28/02/2020,21,Robo (con violencia),,Arma de fuego,Belgrano,13.0,-34.557791,-58.451884,
65155,RH-2020-3130066,2020,Febrero,Mi�rcoles,26/02/2020,10,Robo (con violencia),,Arma de fuego,Villa Lugano,8.0,-34.674425,-58.468837,
65156,RH-2020-3130078,2020,Febrero,Viernes,28/02/2020,20,Robo (con violencia),,,San Cristóbal,3.0,-34.624709,-58.391473,
65157,RH-2020-3130106,2020,Febrero,Viernes,28/02/2020,21,Hurto (sin violencia),,,Recoleta,2.0,-34.585441,-58.393264,
65158,RH-2020-3130121,2020,Febrero,Viernes,28/02/2020,21,Hurto (sin violencia),,,Saavedra,12.0,-34.547888,-58.46921,
65159,RH-2020-3130262,2020,Febrero,Sábado,29/02/2020,0,Robo (con violencia),Con uso de moto,,Balvanera,3.0,-34.607999,-58.392262,
65160,RH-2020-3130378,2020,Febrero,Sábado,29/02/2020,1,Robo (con violencia),Con uso de moto,,San Nicolás,1.0,-34.601886,-58.391527,
65161,RH-2020-3130391,2020,Febrero,Sábado,29/02/2020,0,Robo (con violencia),Con uso de moto,,San Nicolás,1.0,-34.601886,-58.391527,
65162,RH-2020-3130504,2020,Febrero,Sábado,29/02/2020,4,Hurto (sin violencia),,,Palermo,14.0,-34.579654,-58.423242,
65163,RH-2020-3130515,2020,Febrero,Sábado,29/02/2020,5,Robo (con violencia),,,Constitución,1.0,-34.618603,-58.384912,
65164,RH-2020-3130521,2020,Febrero,Sábado,29/02/2020,6,Robo (con violencia),,,San Telmo,1.0,-34.619138,-58.375875,
65165,RH-2020-3130536,2020,Febrero,Sábado,29/02/2020,6,Hurto (sin violencia),,,Almagro,5.0,-34.598689,-58.423562,
65166,RH-2020-3130581,2020,Febrero,Viernes,28/02/2020,11,Hurto (sin violencia),,,Flores,7.0,-34.628703,-58.461905,
65167,RH-2020-3130634,2020,Febrero,Martes,25/02/2020,9,Robo (con violencia),,,Balvanera,3.0,-34.616335,-58.391774,
65168,RH-2020-3130666,2020,Febrero,Mi�rcoles,19/02/2020,10,Hurto (sin violencia),,,Parque Chacabuco,7.0,-34.630902,-58.433236,
65169,RH-2020-3130692,2020,Febrero,Jueves,20/02/2020,7,Hurto (sin violencia),,,Parque Avellaneda,9.0,-34.64757,-58.473368,
65170,RH-2020-3130721,2020,Febrero,Lunes,24/02/2020,8,Hurto (sin violencia),,,Constitución,1.0,-34.626183,-58.387968,
65171,RH-2020-3130730,2020,Febrero,Sábado,29/02/2020,10,Robo (con violencia),,,San Nicolás,1.0,-34.60258,-58.38226,
65172,RH-2020-3130753,2020,Febrero,Sábado,29/02/2020,8,Robo (con violencia),,,Villa Crespo,15.0,-34.603735,-58.451017,
65173,RH-2020-3130760,2020,Febrero,Viernes,21/02/2020,17,Hurto (sin violencia),,,Retiro,1.0,-34.594242,-58.373509,
65174,RH-2020-3130797,2020,Febrero,Jueves,13/02/2020,11,Hurto (sin violencia),,,Flores,7.0,-34.628504,-58.474856,
65175,RH-2020-3130847,2020,Febrero,Sábado,29/02/2020,11,Hurto (sin violencia),,,Monserrat,1.0,-34.609073,-58.38057,
65176,RH-2020-3130849,2020,Febrero,Viernes,28/02/2020,10,Hurto (sin violencia),,,Caballito,6.0,-34.625003,-58.447984,
65177,RH-2020-3130864,2020,Enero,Mi�rcoles,15/01/2020,11,Hurto (sin violencia),,,Palermo,14.0,-34.588794,-58.415233,
65178,RH-2020-3130872,2020,Febrero,Viernes,28/02/2020,20,Hurto (sin violencia),,,Almagro,5.0,-34.599329,-58.429516,
65179,RH-2020-3130885,2020,Febrero,Sábado,29/02/2020,3,Robo (con violencia),,,Flores,7.0,-34.638016,-58.467304,
65180,RH-2020-3130886,2020,Febrero,Sábado,29/02/2020,13,Hurto (sin violencia),,,San Telmo,1.0,-34.622011,-58.37378,
65181,RH-2020-3130902,2020,Febrero,Sábado,29/02/2020,11,Robo (con violencia),,,Caballito,6.0,-34.606521,-58.432877,
65182,RH-2020-3130903,2020,Febrero,Sábado,29/02/2020,11,Robo (con violencia),,Arma de fuego,Caballito,6.0,-34.606521,-58.432877,
65183,RH-2020-3130934,2020,Febrero,Jueves,27/02/2020,4,Hurto (sin violencia),,,Recoleta,2.0,-34.586316,-58.40806,
65184,RH-2020-3130962,2020,Febrero,Viernes,28/02/2020,5,Hurto (sin violencia),,,Villa Devoto,11.0,-34.592899,-58.507947,
65185,RH-2020-3131024,2020,Febrero,Sábado,29/02/2020,14,Hurto (sin violencia),,,Retiro,1.0,-34.588207,-58.371633,
65186,RH-2020-3131038,2020,Febrero,Sábado,29/02/2020,11,Robo (con violencia),,,Balvanera,3.0,-34.606581,-58.407113,
65187,RH-2020-3131044,2020,Febrero,Viernes,28/02/2020,11,Hurto (sin violencia),,,Recoleta,2.0,-34.584372,-58.390093,
65188,RH-2020-3131050,2020,Febrero,Sábado,29/02/2020,15,Robo (con violencia),,,Palermo,14.0,-34.596492,-58.419776,
65189,RH-2020-3131052,2020,Febrero,Sábado,29/02/2020,15,Robo (con violencia),,,Caballito,6.0,-34.63032,-58.449979,
65190,RH-2020-3131073,2020,Febrero,Sábado,29/02/2020,10,Hurto (sin violencia),,,Caballito,6.0,-34.606108,-58.457383,
65191,RH-2020-3131112,2020,Febrero,Viernes,28/02/2020,23,Hurto (sin violencia),,,San Telmo,1.0,-34.617162,-58.369505,
65192,RH-2020-3131129,2020,Febrero,Sábado,29/02/2020,8,Robo (con violencia),,,Constitución,1.0,-34.618118,-58.389524,
